timestamp,cycle,scale,modes_count,nodes_created,furcations_count,phase,frequency
2026-04-05T05:15:26.403427,56807,30.0,20088,1043,991,2.585,0.333
2026-04-05T05:15:26.403427,56807,100.0,16622,989,1002,5.569,0.100
2026-04-05T05:15:56.439452,57341,1.0,102703,986,1002,0.857,10.000
2026-04-05T05:15:56.439452,57341,0.1,18002,998,962,3.038,10.000
2026-04-05T05:15:56.439452,57341,0.3,16690,1008,1002,5.448,10.000
2026-04-05T05:15:56.439452,57341,3.0,22284,999,991,4.421,3.333
2026-04-05T05:15:56.439452,57341,10.0,86010,990,1019,0.603,1.000
2026-04-05T05:15:56.439452,57341,30.0,20088,1053,999,5.202,0.333
2026-04-05T05:15:56.439452,57341,100.0,16622,996,1009,1.956,0.100
2026-04-05T05:16:26.464452,57880,1.0,102703,994,1010,0.180,10.000
2026-04-05T05:16:26.464452,57880,0.1,18002,1005,970,2.361,10.000
2026-04-05T05:16:26.464452,57880,0.3,16690,1019,1015,4.771,10.000
2026-04-05T05:16:26.464452,57880,3.0,22284,1008,1001,0.007,3.333
2026-04-05T05:16:26.464452,57880,10.0,86010,1001,1026,2.420,1.000
2026-04-05T05:16:26.464452,57880,30.0,20088,1067,1007,1.619,0.333
2026-04-05T05:16:26.464452,57880,100.0,16622,1002,1018,4.651,0.100
2026-04-05T05:16:56.493452,58411,1.0,102703,1003,1023,1.786,10.000
2026-04-05T05:16:56.493452,58411,0.1,18002,1016,982,3.967,10.000
2026-04-05T05:16:56.493452,58411,0.3,16690,1034,1022,0.094,10.000
2026-04-05T05:16:56.493452,58411,3.0,22284,1015,1011,0.542,3.333
2026-04-05T05:16:56.493452,58411,10.0,86010,1008,1043,3.837,1.000
2026-04-05T05:16:56.493452,58411,30.0,20088,1075,1017,4.186,0.333
2026-04-05T05:16:56.493452,58411,100.0,16622,1010,1022,1.023,0.100
2026-04-05T05:17:26.547423,58948,1.0,102703,1008,1038,0.109,10.000
2026-04-05T05:17:26.548423,58948,0.1,18002,1031,986,2.290,10.000
2026-04-05T05:17:26.548423,58948,0.3,16690,1045,1034,4.700,10.000
2026-04-05T05:17:26.548423,58948,3.0,22284,1027,1021,2.078,3.333
2026-04-05T05:17:26.548423,58948,10.0,86010,1021,1047,5.555,1.000
2026-04-05T05:17:26.548423,58948,30.0,20088,1088,1030,0.570,0.333
2026-04-05T05:17:26.548423,58948,100.0,16622,1019,1029,3.708,0.100
2026-04-05T05:17:56.570433,59482,1.0,102703,1015,1045,3.216,10.000
2026-04-05T05:17:56.570433,59482,0.1,18002,1045,994,5.396,10.000
2026-04-05T05:17:56.570433,59482,0.3,16690,1058,1046,1.523,10.000
2026-04-05T05:17:56.570433,59482,3.0,22284,1035,1030,3.113,3.333
2026-04-05T05:17:56.570433,59482,10.0,86010,1030,1054,0.839,1.000
2026-04-05T05:17:56.570433,59482,30.0,20088,1095,1038,3.186,0.333
2026-04-05T05:17:56.570433,59482,100.0,16622,1026,1036,0.094,0.100
2026-04-05T05:18:26.611426,60009,1.0,102703,1024,1058,2.822,10.000
2026-04-05T05:18:26.611426,60009,0.1,18002,1058,1007,5.002,10.000
2026-04-05T05:18:26.611426,60009,0.3,16690,1071,1058,1.130,10.000
2026-04-05T05:18:26.611426,60009,3.0,22284,1042,1046,2.982,3.333
2026-04-05T05:18:26.611426,60009,10.0,86010,1042,1061,2.056,1.000
2026-04-05T05:18:26.611426,60009,30.0,20088,1105,1052,5.687,0.333
2026-04-05T05:18:26.611426,60009,100.0,16622,1030,1052,2.729,0.100
2026-04-05T05:18:56.638452,60560,1.0,102703,1033,1066,1.862,10.000
2026-04-05T05:18:56.638452,60560,0.1,18002,1069,1023,4.042,10.000
2026-04-05T05:18:56.638452,60560,0.3,16690,1081,1065,0.169,10.000
2026-04-05T05:18:56.638452,60560,3.0,22284,1052,1063,0.567,3.333
2026-04-05T05:18:56.638452,60560,10.0,86010,1046,1070,4.473,1.000
2026-04-05T05:18:56.638452,60560,30.0,20088,1112,1059,2.304,0.333
2026-04-05T05:18:56.638452,60560,100.0,16622,1039,1066,5.484,0.100
2026-04-05T05:19:26.674427,61141,1.0,102703,1039,1076,3.335,10.000
2026-04-05T05:19:26.674427,61141,0.1,18002,1082,1037,5.516,10.000
2026-04-05T05:19:26.674427,61141,0.3,16690,1090,1076,1.643,10.000
2026-04-05T05:19:26.674427,61141,3.0,22284,1066,1073,3.153,3.333
2026-04-05T05:19:26.674427,61141,10.0,86010,1055,1077,2.107,1.000
2026-04-05T05:19:26.674427,61141,30.0,20088,1122,1074,5.704,0.333
2026-04-05T05:19:26.674427,61141,100.0,16622,1050,1075,2.106,0.100
2026-04-05T05:19:56.692452,61721,1.0,102703,1047,1088,4.309,10.000
2026-04-05T05:19:56.692452,61721,0.1,18002,1094,1045,0.206,10.000
2026-04-05T05:19:56.692452,61721,0.3,16690,1106,1087,2.616,10.000
2026-04-05T05:19:56.692452,61721,3.0,22284,1072,1079,5.572,3.333
2026-04-05T05:19:56.692452,61721,10.0,86010,1069,1086,5.974,1.000
2026-04-05T05:19:56.692452,61721,30.0,20088,1130,1086,2.804,0.333
2026-04-05T05:19:56.692452,61721,100.0,16622,1057,1088,5.006,0.100
2026-04-05T05:20:26.722451,62307,1.0,102703,1056,1100,1.999,10.000
2026-04-05T05:20:26.722451,62307,0.1,18002,1105,1054,4.180,10.000
2026-04-05T05:20:26.722451,62307,0.3,16690,1116,1090,0.307,10.000
2026-04-05T05:20:26.722451,62307,3.0,22284,1082,1083,2.708,3.333
2026-04-05T05:20:26.722451,62307,10.0,86010,1084,1098,3.859,1.000
2026-04-05T05:20:26.722451,62307,30.0,20088,1142,1095,0.004,0.333
2026-04-05T05:20:26.722451,62307,100.0,16622,1063,1100,1.653,0.100
2026-04-05T05:20:56.726452,62888,1.0,102703,1067,1109,3.472,10.000
2026-04-05T05:20:56.726452,62888,0.1,18002,1118,1067,5.653,10.000
2026-04-05T05:20:56.726452,62888,0.3,16690,1127,1097,1.780,10.000
2026-04-05T05:20:56.726452,62888,3.0,22284,1096,1090,5.293,3.333
2026-04-05T05:20:56.726452,62888,10.0,86010,1089,1105,1.493,1.000
2026-04-05T05:20:56.726452,62888,30.0,20088,1148,1104,3.404,0.333
2026-04-05T05:20:56.726452,62888,100.0,16622,1075,1111,4.558,0.100
2026-04-05T05:21:26.773451,63469,1.0,102703,1076,1123,4.946,10.000
2026-04-05T05:21:26.773451,63469,0.1,18002,1129,1079,0.843,10.000
2026-04-05T05:21:26.773451,63469,0.3,16690,1131,1109,3.254,10.000
2026-04-05T05:21:26.773451,63469,3.0,22284,1102,1102,1.595,3.333
2026-04-05T05:21:26.773451,63469,10.0,86010,1098,1118,5.410,1.000
2026-04-05T05:21:26.773451,63469,30.0,20088,1158,1120,0.521,0.333
2026-04-05T05:21:26.773451,63469,100.0,16622,1084,1124,1.180,0.100
2026-04-05T05:21:56.818426,64051,1.0,102703,1080,1136,0.636,10.000
2026-04-05T05:21:56.818426,64051,0.1,18002,1140,1090,2.817,10.000
2026-04-05T05:21:56.818426,64051,0.3,16690,1152,1116,5.227,10.000
2026-04-05T05:21:56.818426,64051,3.0,22284,1115,1111,4.348,3.333
2026-04-05T05:21:56.818426,64051,10.0,86010,1106,1136,3.094,1.000
2026-04-05T05:21:56.818426,64051,30.0,20088,1165,1128,3.938,0.333
2026-04-05T05:21:56.818426,64051,100.0,16622,1094,1132,4.090,0.100
2026-04-05T05:22:26.833432,64632,1.0,102703,1086,1149,2.110,10.000
2026-04-05T05:22:26.833432,64632,0.1,18002,1156,1104,4.290,10.000
2026-04-05T05:22:26.833432,64632,0.3,16690,1160,1128,0.417,10.000
2026-04-05T05:22:26.833432,64632,3.0,22284,1125,1129,0.650,3.333
2026-04-05T05:22:26.833432,64632,10.0,86010,1116,1142,0.728,1.000
2026-04-05T05:22:26.833432,64632,30.0,20088,1175,1133,1.055,0.333
2026-04-05T05:22:26.833432,64632,100.0,16622,1103,1143,0.712,0.100
2026-04-05T05:23:47.065433,65141,1.0,102703,1099,1158,5.282,10.000
2026-04-05T05:23:47.065433,65141,0.1,18002,1167,1112,1.180,10.000
2026-04-05T05:23:47.065433,65141,0.3,16690,1167,1132,3.590,10.000
2026-04-05T05:23:47.065433,65141,3.0,22284,1135,1134,3.802,3.333
2026-04-05T05:23:47.065433,65141,10.0,86010,1124,1146,1.045,1.000
2026-04-05T05:23:47.065433,65141,30.0,20088,1181,1141,3.255,0.333
2026-04-05T05:23:47.065433,65141,100.0,16622,1108,1152,3.257,0.100
2026-04-05T05:24:17.106451,65723,1.0,102703,1105,1170,0.973,10.000
2026-04-05T05:24:17.106451,65723,0.1,18002,1175,1126,3.153,10.000
2026-04-05T05:24:17.106451,65723,0.3,16690,1175,1144,5.563,10.000
2026-04-05T05:24:17.106451,65723,3.0,22284,1148,1140,0.271,3.333
2026-04-05T05:24:17.106451,65723,10.0,86010,1128,1151,5.013,1.000
2026-04-05T05:24:17.106451,65723,30.0,20088,1194,1154,0.389,0.333
2026-04-05T05:24:17.106451,65723,100.0,16622,1119,1165,6.167,0.100
2026-04-05T05:24:47.117451,66302,1.0,102703,1115,1178,1.446,10.000
2026-04-05T05:24:47.117451,66302,0.1,18002,1184,1138,3.627,10.000
2026-04-05T05:24:47.117451,66302,0.3,16690,1184,1152,6.037,10.000
2026-04-05T05:24:47.117451,66302,3.0,22284,1154,1148,2.523,3.333
2026-04-05T05:24:47.117451,66302,10.0,86010,1140,1155,2.547,1.000
2026-04-05T05:24:47.117451,66302,30.0,20088,1207,1163,3.756,0.333
2026-04-05T05:24:47.117451,66302,100.0,16622,1127,1172,2.778,0.100
2026-04-05T05:25:17.166432,66886,1.0,102703,1127,1189,4.419,10.000
2026-04-05T05:25:17.166432,66886,0.1,18002,1199,1142,0.317,10.000
2026-04-05T05:25:17.166432,66886,0.3,16690,1200,1164,2.727,10.000
2026-04-05T05:25:17.166432,66886,3.0,22284,1163,1155,5.609,3.333
2026-04-05T05:25:17.166432,66886,10.0,86010,1148,1166,0.331,1.000
2026-04-05T05:25:17.166432,66886,30.0,20088,1219,1173,0.923,0.333
2026-04-05T05:25:17.166432,66886,100.0,16622,1136,1178,5.698,0.100
2026-04-05T05:25:47.177431,67469,1.0,102703,1141,1198,0.610,10.000
2026-04-05T05:25:47.177431,67469,0.1,18002,1211,1153,2.790,10.000
2026-04-05T05:25:47.177431,67469,0.3,16690,1208,1181,5.201,10.000
2026-04-05T05:25:47.177431,67469,3.0,22284,1174,1163,2.244,3.333
2026-04-05T05:25:47.177431,67469,10.0,86010,1159,1175,4.348,1.000
2026-04-05T05:25:47.177431,67469,30.0,20088,1234,1183,4.356,0.333
2026-04-05T05:25:47.177431,67469,100.0,16622,1139,1192,2.330,0.100
2026-04-05T05:26:17.188434,68055,1.0,102703,1154,1207,4.583,10.000
2026-04-05T05:26:17.188434,68055,0.1,18002,1222,1163,0.481,10.000
2026-04-05T05:26:17.188434,68055,0.3,16690,1213,1190,2.891,10.000
2026-04-05T05:26:17.188434,68055,3.0,22284,1183,1170,5.663,3.333
2026-04-05T05:26:17.188434,68055,10.0,86010,1169,1189,2.232,1.000
2026-04-05T05:26:17.188434,68055,30.0,20088,1240,1195,1.556,0.333
2026-04-05T05:26:17.188434,68055,100.0,16622,1149,1201,5.260,0.100
2026-04-05T05:26:47.209426,68642,1.0,102703,1166,1212,2.774,10.000
2026-04-05T05:26:47.209426,68642,0.1,18002,1233,1175,4.954,10.000
2026-04-05T05:26:47.209426,68642,0.3,16690,1218,1200,1.081,10.000
2026-04-05T05:26:47.209426,68642,3.0,22284,1196,1187,2.966,3.333
2026-04-05T05:26:47.209426,68642,10.0,86010,1179,1201,0.166,1.000
2026-04-05T05:26:47.209426,68642,30.0,20088,1249,1210,5.057,0.333
2026-04-05T05:26:47.209426,68642,100.0,16622,1160,1212,1.912,0.100
2026-04-05T05:27:17.247427,69229,1.0,102703,1174,1223,0.964,10.000
2026-04-05T05:27:17.247427,69229,0.1,18002,1244,1186,3.144,10.000
2026-04-05T05:27:17.247427,69229,0.3,16690,1228,1206,5.555,10.000
2026-04-05T05:27:17.247427,69229,3.0,22284,1209,1197,0.268,3.333
2026-04-05T05:27:17.247427,69229,10.0,86010,1192,1208,4.383,1.000
2026-04-05T05:27:17.247427,69229,30.0,20088,1253,1221,2.274,0.333
2026-04-05T05:27:17.247427,69229,100.0,16622,1174,1220,4.847,0.100
2026-04-05T05:27:47.267428,69816,1.0,102703,1189,1228,5.437,10.000
2026-04-05T05:27:47.267428,69816,0.1,18002,1252,1198,1.335,10.000
2026-04-05T05:27:47.267428,69816,0.3,16690,1238,1222,3.745,10.000
2026-04-05T05:27:47.267428,69816,3.0,22284,1225,1205,3.854,3.333
2026-04-05T05:27:47.267428,69816,10.0,86010,1201,1218,2.317,1.000
2026-04-05T05:27:47.267428,69816,30.0,20088,1260,1230,5.774,0.333
2026-04-05T05:27:47.267428,69816,100.0,16622,1186,1230,1.499,0.100
2026-04-05T05:28:17.268429,70403,1.0,102703,1201,1234,3.628,10.000
2026-04-05T05:28:17.268429,70403,0.1,18002,1258,1205,5.808,10.000
2026-04-05T05:28:17.269427,70403,0.3,16690,1247,1234,1.935,10.000
2026-04-05T05:28:17.269427,70403,3.0,22284,1234,1211,1.156,3.333
2026-04-05T05:28:17.269427,70403,10.0,86010,1215,1230,0.252,1.000
2026-04-05T05:28:17.269427,70403,30.0,20088,1280,1245,2.991,0.333
2026-04-05T05:28:17.269427,70403,100.0,16622,1189,1240,4.434,0.100
2026-04-05T05:28:47.306426,70990,1.0,102703,1206,1248,1.818,10.000
2026-04-05T05:28:47.306426,70990,0.1,18002,1265,1214,3.998,10.000
2026-04-05T05:28:47.306426,70990,0.3,16690,1261,1240,0.126,10.000
2026-04-05T05:28:47.306426,70990,3.0,22284,1252,1223,4.742,3.333
2026-04-05T05:28:47.306426,70990,10.0,86010,1233,1245,4.469,1.000
2026-04-05T05:28:47.306426,70990,30.0,20088,1284,1252,0.208,0.333
2026-04-05T05:28:47.306426,70990,100.0,16622,1202,1248,1.086,0.100
2026-04-05T05:29:17.310423,71577,1.0,102703,1215,1262,0.008,10.000
2026-04-05T05:29:17.310423,71577,0.1,18002,1275,1226,2.189,10.000
2026-04-05T05:29:17.310423,71577,0.3,16690,1274,1248,4.599,10.000
2026-04-05T05:29:17.310423,71577,3.0,22284,1263,1237,2.044,3.333
2026-04-05T05:29:17.310423,71577,10.0,86010,1241,1255,2.403,1.000
2026-04-05T05:29:17.310423,71577,30.0,20088,1296,1264,3.708,0.333
2026-04-05T05:29:17.310423,71577,100.0,16622,1214,1260,4.021,0.100
2026-04-05T05:29:47.345426,72165,1.0,102703,1226,1272,4.982,10.000
2026-04-05T05:29:47.345426,72165,0.1,18002,1291,1233,0.879,10.000
2026-04-05T05:29:47.345426,72165,0.3,16690,1281,1262,3.289,10.000
2026-04-05T05:29:47.345426,72165,3.0,22284,1267,1248,5.796,3.333
2026-04-05T05:29:47.345426,72165,10.0,86010,1250,1264,0.387,1.000
2026-04-05T05:29:47.345426,72165,30.0,20088,1304,1277,0.941,0.333
2026-04-05T05:29:47.345426,72165,100.0,16622,1218,1266,0.678,0.100
2026-04-05T05:30:17.358430,72751,1.0,102703,1236,1279,2.672,10.000
2026-04-05T05:30:17.358430,72751,0.1,18002,1307,1243,4.853,10.000
2026-04-05T05:30:17.358430,72751,0.3,16690,1291,1267,0.980,10.000
2026-04-05T05:30:17.358430,72751,3.0,22284,1281,1257,2.932,3.333
2026-04-05T05:30:17.358430,72751,10.0,86010,1263,1268,4.554,1.000
2026-04-05T05:30:17.358430,72751,30.0,20088,1318,1287,4.425,0.333
2026-04-05T05:30:17.358430,72751,100.0,16622,1229,1277,3.608,0.100
2026-04-05T05:30:47.372426,73338,1.0,102703,1248,1284,0.862,10.000
2026-04-05T05:30:47.372426,73338,0.1,18002,1311,1247,3.043,10.000
2026-04-05T05:30:47.372426,73338,0.3,16690,1302,1277,5.453,10.000
2026-04-05T05:30:47.372426,73338,3.0,22284,1290,1266,0.234,3.333
2026-04-05T05:30:47.372426,73338,10.0,86010,1280,1275,2.488,1.000
2026-04-05T05:30:47.372426,73338,30.0,20088,1333,1300,1.642,0.333
2026-04-05T05:30:47.372426,73338,100.0,16622,1240,1281,0.259,0.100
2026-04-05T05:31:17.422426,73926,1.0,102703,1254,1294,5.836,10.000
2026-04-05T05:31:17.422426,73926,0.1,18002,1317,1255,1.733,10.000
2026-04-05T05:31:17.422426,73926,0.3,16690,1311,1289,4.143,10.000
2026-04-05T05:31:17.422426,73926,3.0,22284,1297,1272,3.986,3.333
2026-04-05T05:31:17.422426,73926,10.0,86010,1292,1287,0.472,1.000
2026-04-05T05:31:17.422426,73926,30.0,20088,1347,1306,5.159,0.333
2026-04-05T05:31:17.422426,73926,100.0,16622,1249,1291,3.199,0.100
2026-04-05T05:31:47.469425,74514,1.0,102703,1264,1305,4.526,10.000
2026-04-05T05:31:47.469425,74514,0.1,18002,1328,1264,0.423,10.000
2026-04-05T05:31:47.469425,74514,0.3,16690,1321,1299,2.834,10.000
2026-04-05T05:31:47.469425,74514,3.0,22284,1314,1278,1.455,3.333
2026-04-05T05:31:47.469425,74514,10.0,86010,1301,1307,4.740,1.000
2026-04-05T05:31:47.469425,74514,30.0,20088,1354,1315,2.392,0.333
2026-04-05T05:31:47.469425,74514,100.0,16622,1263,1301,6.139,0.100
2026-04-05T05:32:17.487452,75095,1.0,102703,1271,1310,5.999,10.000
2026-04-05T05:32:17.487452,75095,0.1,18002,1335,1273,1.897,10.000
2026-04-05T05:32:17.487452,75095,0.3,16690,1335,1309,4.307,10.000
2026-04-05T05:32:17.487452,75095,3.0,22284,1319,1295,4.041,3.333
2026-04-05T05:32:17.487452,75095,10.0,86010,1311,1317,2.374,1.000
2026-04-05T05:32:17.487452,75095,30.0,20088,1362,1326,5.792,0.333
2026-04-05T05:32:17.487452,75095,100.0,16622,1270,1314,2.761,0.100
2026-04-05T05:32:47.529452,75676,1.0,102703,1280,1316,1.190,10.000
2026-04-05T05:32:47.529452,75676,0.1,18002,1345,1281,3.370,10.000
2026-04-05T05:32:47.529452,75676,0.3,16690,1348,1315,5.781,10.000
2026-04-05T05:32:47.529452,75676,3.0,22284,1326,1308,0.343,3.333
2026-04-05T05:32:47.529452,75676,10.0,86010,1320,1331,0.008,1.000
2026-04-05T05:32:47.529452,75676,30.0,20088,1369,1338,2.909,0.333
2026-04-05T05:32:47.529452,75676,100.0,16622,1283,1322,5.666,0.100
2026-04-05T05:33:17.567430,76254,1.0,102703,1285,1323,1.163,10.000
2026-04-05T05:33:17.567430,76254,0.1,18002,1359,1287,3.344,10.000
2026-04-05T05:33:17.567430,76254,0.3,16690,1356,1324,5.754,10.000
2026-04-05T05:33:17.567430,76254,3.0,22284,1335,1318,2.429,3.333
2026-04-05T05:33:17.567430,76254,10.0,86010,1331,1342,3.775,1.000
2026-04-05T05:33:17.567430,76254,30.0,20088,1380,1350,6.260,0.333
2026-04-05T05:33:17.567430,76254,100.0,16622,1290,1325,2.273,0.100
2026-04-05T05:33:47.615427,76829,1.0,102703,1295,1330,5.920,10.000
2026-04-05T05:33:47.615427,76829,0.1,18002,1368,1296,1.817,10.000
2026-04-05T05:33:47.615427,76829,0.3,16690,1364,1336,4.228,10.000
2026-04-05T05:33:47.615427,76829,3.0,22284,1343,1324,4.014,3.333
2026-04-05T05:33:47.615427,76829,10.0,86010,1345,1354,1.109,1.000
2026-04-05T05:33:47.615427,76829,30.0,20088,1389,1359,3.277,0.333
2026-04-05T05:33:47.615427,76829,100.0,16622,1303,1334,5.148,0.100
2026-04-05T05:34:17.644452,77409,1.0,102703,1306,1334,0.610,10.000
2026-04-05T05:34:17.644452,77409,0.1,18002,1378,1301,2.791,10.000
2026-04-05T05:34:17.644452,77409,0.3,16690,1373,1345,5.201,10.000
2026-04-05T05:34:17.644452,77409,3.0,22284,1347,1331,0.150,3.333
2026-04-05T05:34:17.644452,77409,10.0,86010,1351,1359,4.976,1.000
2026-04-05T05:34:17.644452,77409,30.0,20088,1398,1368,0.377,0.333
2026-04-05T05:34:17.644452,77409,100.0,16622,1317,1340,1.765,0.100
2026-04-05T05:34:47.647452,77986,1.0,102703,1311,1347,0.084,10.000
2026-04-05T05:34:47.647452,77986,0.1,18002,1384,1313,2.264,10.000
2026-04-05T05:34:47.647452,77986,0.3,16690,1380,1354,4.675,10.000
2026-04-05T05:34:47.647452,77986,3.0,22284,1355,1342,2.069,3.333
2026-04-05T05:34:47.647452,77986,10.0,86010,1364,1367,2.410,1.000
2026-04-05T05:34:47.647452,77986,30.0,20088,1408,1374,3.710,0.333
2026-04-05T05:34:47.647452,77986,100.0,16622,1335,1347,4.650,0.100
2026-04-05T05:35:17.688451,78568,1.0,102703,1317,1354,2.057,10.000
2026-04-05T05:35:17.688451,78568,0.1,18002,1402,1330,4.238,10.000
2026-04-05T05:35:17.689426,78568,0.3,16690,1390,1371,0.365,10.000
2026-04-05T05:35:17.689426,78568,3.0,22284,1364,1353,4.821,3.333
2026-04-05T05:35:17.689426,78568,10.0,86010,1372,1383,0.094,1.000
2026-04-05T05:35:17.689426,78568,30.0,20088,1422,1381,0.844,0.333
2026-04-05T05:35:17.689426,78568,100.0,16622,1343,1362,1.277,0.100
2026-04-05T05:35:47.697452,79148,1.0,102703,1327,1365,3.031,10.000
2026-04-05T05:35:47.697452,79148,0.1,18002,1414,1346,5.211,10.000
2026-04-05T05:35:47.697452,79148,0.3,16690,1401,1380,1.338,10.000
2026-04-05T05:35:47.697452,79148,3.0,22284,1374,1363,0.957,3.333
2026-04-05T05:35:47.697452,79148,10.0,86010,1378,1392,3.962,1.000
2026-04-05T05:35:47.697452,79148,30.0,20088,1434,1389,4.227,0.333
2026-04-05T05:35:47.697452,79148,100.0,16622,1351,1370,4.177,0.100
2026-04-05T05:36:17.732451,79731,1.0,102703,1336,1375,5.504,10.000
2026-04-05T05:36:17.732451,79731,0.1,18002,1424,1365,1.401,10.000
2026-04-05T05:36:17.732451,79731,0.3,16690,1405,1398,3.812,10.000
2026-04-05T05:36:17.732451,79731,3.0,22284,1380,1374,3.876,3.333
2026-04-05T05:36:17.732451,79731,10.0,86010,1387,1401,1.696,1.000
2026-04-05T05:36:17.732451,79731,30.0,20088,1446,1403,1.378,0.333
2026-04-05T05:36:17.732451,79731,100.0,16622,1358,1381,0.808,0.100
2026-04-05T05:36:47.732452,80310,1.0,102703,1344,1385,5.978,10.000
2026-04-05T05:36:47.733426,80310,0.1,18002,1434,1376,1.875,10.000
2026-04-05T05:36:47.733426,80310,0.3,16690,1418,1411,4.285,10.000
2026-04-05T05:36:47.733426,80310,3.0,22284,1392,1380,6.128,3.333
2026-04-05T05:36:47.733426,80310,10.0,86010,1400,1414,5.513,1.000
2026-04-05T05:36:47.733426,80310,30.0,20088,1456,1413,4.745,0.333
2026-04-05T05:36:47.733426,80310,100.0,16622,1364,1391,3.703,0.100
2026-04-05T05:37:17.736452,80891,1.0,102703,1355,1393,1.168,10.000
2026-04-05T05:37:17.736452,80891,0.1,18002,1445,1384,3.348,10.000
2026-04-05T05:37:17.736452,80891,0.3,16690,1426,1425,5.759,10.000
2026-04-05T05:37:17.736452,80891,3.0,22284,1398,1390,2.430,3.333
2026-04-05T05:37:17.736452,80891,10.0,86010,1410,1425,3.147,1.000
2026-04-05T05:37:17.736452,80891,30.0,20088,1462,1427,1.861,0.333
2026-04-05T05:37:17.736452,80891,100.0,16622,1381,1404,0.325,0.100
2026-04-05T05:37:47.753452,81473,1.0,102703,1367,1406,3.141,10.000
2026-04-05T05:37:47.753452,81473,0.1,18002,1455,1395,5.322,10.000
2026-04-05T05:37:47.753452,81473,0.3,16690,1433,1427,1.449,10.000
2026-04-05T05:37:47.753452,81473,3.0,22284,1411,1399,5.183,3.333
2026-04-05T05:37:47.753452,81473,10.0,86010,1416,1436,0.831,1.000
2026-04-05T05:37:47.753452,81473,30.0,20088,1473,1431,5.278,0.333
2026-04-05T05:37:47.753452,81473,100.0,16622,1386,1409,3.235,0.100
2026-04-05T05:38:17.792452,82056,1.0,102703,1376,1417,5.615,10.000
2026-04-05T05:38:17.792452,82056,0.1,18002,1462,1404,1.512,10.000
2026-04-05T05:38:17.792452,82056,0.3,16690,1447,1436,3.922,10.000
2026-04-05T05:38:17.792452,82056,3.0,22284,1419,1411,1.818,3.333
2026-04-05T05:38:17.792452,82056,10.0,86010,1432,1450,4.848,1.000
2026-04-05T05:38:17.792452,82056,30.0,20088,1481,1443,2.429,0.333
2026-04-05T05:38:17.792452,82056,100.0,16622,1398,1424,6.150,0.100
2026-04-05T05:38:47.802452,82637,1.0,102703,1384,1421,0.805,10.000
2026-04-05T05:38:47.802452,82637,0.1,18002,1470,1412,2.986,10.000
2026-04-05T05:38:47.802452,82637,0.3,16690,1452,1442,5.396,10.000
2026-04-05T05:38:47.802452,82637,3.0,22284,1432,1417,4.404,3.333
2026-04-05T05:38:47.802452,82637,10.0,86010,1441,1456,2.483,1.000
2026-04-05T05:38:47.802452,82637,30.0,20088,1485,1450,5.829,0.333
2026-04-05T05:38:47.802452,82637,100.0,16622,1410,1440,2.772,0.100
2026-04-05T05:39:17.823451,83218,1.0,102703,1391,1433,2.279,10.000
2026-04-05T05:39:17.823451,83218,0.1,18002,1487,1424,4.459,10.000
2026-04-05T05:39:17.823451,83218,0.3,16690,1463,1444,0.586,10.000
2026-04-05T05:39:17.823451,83218,3.0,22284,1445,1423,0.706,3.333
2026-04-05T05:39:17.823451,83218,10.0,86010,1451,1466,0.117,1.000
2026-04-05T05:39:17.823451,83218,30.0,20088,1492,1459,2.946,0.333
2026-04-05T05:39:17.823451,83218,100.0,16622,1424,1446,5.677,0.100
2026-04-05T05:39:47.842427,83801,1.0,102703,1402,1445,4.752,10.000
2026-04-05T05:39:47.842427,83801,0.1,18002,1499,1436,0.649,10.000
2026-04-05T05:39:47.842427,83801,0.3,16690,1476,1454,3.060,10.000
2026-04-05T05:39:47.842427,83801,3.0,22284,1454,1434,3.625,3.333
2026-04-05T05:39:47.842427,83801,10.0,86010,1460,1479,4.134,1.000
2026-04-05T05:39:47.842427,83801,30.0,20088,1502,1467,0.096,0.333
2026-04-05T05:39:47.842427,83801,100.0,16622,1429,1459,2.309,0.100
2026-04-05T05:40:17.883427,84383,1.0,102703,1416,1456,0.442,10.000
2026-04-05T05:40:17.883427,84383,0.1,18002,1507,1448,2.623,10.000
2026-04-05T05:40:17.883427,84383,0.3,16690,1482,1467,5.033,10.000
2026-04-05T05:40:17.883427,84383,3.0,22284,1476,1444,0.094,3.333
2026-04-05T05:40:17.883427,84383,10.0,86010,1469,1488,1.818,1.000
2026-04-05T05:40:17.883427,84383,30.0,20088,1513,1476,3.513,0.333
2026-04-05T05:40:17.883427,84383,100.0,16622,1437,1466,5.219,0.100
2026-04-05T05:40:47.896452,84963,1.0,102703,1425,1459,1.416,10.000
2026-04-05T05:40:47.896452,84963,0.1,18002,1519,1454,3.596,10.000
2026-04-05T05:40:47.896452,84963,0.3,16690,1496,1476,6.007,10.000
2026-04-05T05:40:47.896452,84963,3.0,22284,1489,1452,2.513,3.333
2026-04-05T05:40:47.896452,84963,10.0,86010,1480,1496,5.685,1.000
2026-04-05T05:40:47.896452,84963,30.0,20088,1525,1485,0.613,0.333
2026-04-05T05:40:47.896452,84963,100.0,16622,1446,1474,1.836,0.100
2026-04-05T05:41:17.936452,85546,1.0,102703,1437,1471,3.889,10.000
2026-04-05T05:41:17.936452,85546,0.1,18002,1533,1459,6.070,10.000
2026-04-05T05:41:17.936452,85546,0.3,16690,1505,1486,2.197,10.000
2026-04-05T05:41:17.936452,85546,3.0,22284,1498,1461,5.432,3.333
